27	619	105	128
176	368	109	128
548	577	108	128
627	908	107	128
664	665	108	128
702	814	106	128
91	348	109	129
536	613	109	129
182	662	105	129
94	750	109	129
451	573	110	129
542	593	107	129
366	705	108	129
197	936	106	129
290	559	102	129
559	600	106	129
742	759	105	129
398	561	110	129
398	690	109	129
222	262	108	129
143	592	109	129
240	328	82	129
340	420	108	129
882	934	109	129
354	616	109	129
623	755	110	130
714	892	110	130
362	737	106	130
11	557	107	130
101	665	111	130
192	814	108	130
377	432	111	130
290	600	106	130
202	802	111	130
239	336	106	130
863	953	105	130
64	842	105	130
789	850	104	130
171	863	106	130
76	376	106	131
76	344	110	131
153	515	105	131
153	738	98	131
449	707	101	131
43	302	105	131
296	537	109	132
667	990	106	132
779	791	106	132
261	633	112	132
80	429	109	132
171	953	106	132
68	217	106	132
591	993	108	132
783	946	108	133
157	991	112	133
272	950	112	133
170	913	109	133
320	501	113	133
403	418	107	133
561	690	110	134
503	561	111	134
145	285	114	135
163	779	114	136
515	738	105	137
503	690	111	142
344	376	110	143
284	982	103	143
577	884	123	144
845	975	124	144
324	845	129	149
11	688	131	150
142	486	127	150
142	491	130	150
561	835	133	152
573	961	133	152
590	625	132	152
17	597	134	153
252	433	134	153
517	923	133	153
235	623	135	154
442	688	135	154
199	954	136	155
718	802	133	155
433	512	136	155
101	451	132	155
842	888	136	155
216	530	136	155
587	633	136	155
458	482	133	156
422	999	137	156
181	758	136	156
780	858	132	157
486	491	130	157
378	430	122	157
373	403	138	158
43	836	135	158
232	749	138	158
161	705	138	158
609	795	135	158
868	997	138	158
166	481	137	158
427	560	137	158
427	860	138	158
391	551	137	158
288	979	137	158
67	760	136	158
253	578	137	158
403	926	138	158
7	468	140	159
12	129	134	159
468	531	140	159
114	575	139	159
560	575	140	159
38	145	140	159
575	860	140	159
672	843	135	159
406	834	137	159
141	935	138	159
152	464	140	159
250	760	140	159
75	730	139	159
887	935	137	159
175	386	140	159
373	926	134	160
119	339	140	160
875	954	137	160
102	618	133	160
141	887	138	160
366	825	132	160
114	860	140	161
227	575	142	161
560	860	138	161
391	950	141	161
583	587	141	161
106	146	138	161
7	531	138	162
603	604	141	162
677	784	140	162
459	599	140	162
92	550	131	162
243	480	138	162
707	821	144	163
318	400	136	163
153	784	145	165
12	93	146	165
114	560	140	166
225	308	144	166
263	564	145	166
23	390	142	166
208	255	147	166
39	921	150	170
90	224	147	171
316	821	152	172
30	149	153	172
507	776	155	174
492	815	156	176
103	342	159	178
267	881	160	179
12	428	159	179
353	850	160	179
433	946	159	179
625	945	159	180
34	325	160	180
183	744	163	183
464	853	165	184
82	313	166	185
389	433	168	187
169	387	168	188
283	480	168	188
373	996	170	189
306	528	168	189
666	878	166	190
112	441	171	190
339	470	171	190
13	44	171	190
286	873	173	192
437	839	172	192
864	979	174	194
73	877	176	195
764	854	178	197
977	990	179	198
251	808	180	199
7	510	181	200
510	950	181	200
400	496	181	200
7	950	175	201
7	72	182	201
677	724	182	201
198	419	178	201
724	798	182	201
74	587	181	202
151	815	183	202
227	475	182	202
122	158	183	202
899	932	175	202
68	235	182	202
811	877	183	202
72	950	182	202
777	811	184	203
481	917	183	203
297	626	184	203
114	658	182	203
114	811	184	203
374	919	183	203
121	688	182	203
310	628	184	203
237	720	184	203
22	752	183	203
658	777	182	203
918	984	184	203
108	180	183	203
677	798	181	204
595	763	184	205
412	871	182	205
46	177	183	205
60	319	184	205
658	811	184	205
480	625	183	205
114	777	180	206
525	948	184	206
162	214	187	206
464	486	182	206
399	865	185	206
585	675	186	206
31	895	181	206
312	342	184	207
321	377	186	207
144	164	184	207
309	803	188	208
46	491	188	209
93	587	190	209
365	507	181	210
114	950	191	211
874	952	191	211
140	995	182	211
158	814	193	213
455	863	194	213
87	644	191	213
240	328	158	213
19	556	191	213
354	512	192	213
512	786	187	213
305	926	191	214
344	376	189	214
372	418	197	216
382	807	194	216
354	786	192	216
403	972	190	216
229	786	198	217
62	824	198	218
740	753	201	220
31	132	201	220
168	975	203	222
862	952	202	223
308	960	198	223
106	809	201	223
889	953	204	224
668	996	198	224
46	810	202	224
92	176	205	224
50	179	205	225
773	852	204	225
258	541	201	225
593	746	208	227
271	510	208	227
530	645	209	228
109	587	206	228
559	656	206	229
682	797	210	229
252	927	210	229
393	871	211	230
183	864	210	230
629	959	211	231
134	966	212	231
45	624	212	232
64	323	212	232
102	226	202	232
657	674	213	232
145	389	210	232
779	791	214	233
709	855	214	234
985	986	214	234
436	659	214	234
107	794	214	234
445	616	213	235
133	182	210	235
183	761	216	235
220	519	215	235
16	985	217	236
324	845	210	236
703	761	218	237
112	530	218	237
269	365	218	237
417	500	217	237
51	647	216	237
684	885	218	237
56	246	218	237
130	417	218	237
248	502	216	237
619	972	214	237
362	368	218	237
187	665	219	238
415	690	215	238
344	526	216	238
203	805	217	238
541	943	217	238
474	599	218	238
219	743	219	238
412	567	219	239
232	972	219	239
529	609	219	239
567	916	219	239
130	500	218	239
96	120	219	239
66	728	219	239
438	972	219	239
1	378	219	240
231	812	219	240
232	438	218	240
801	812	218	240
196	345	218	241
235	511	221	241
511	623	219	241
253	825	220	241
35	547	218	241
368	708	221	241
301	341	223	242
214	244	221	242
340	445	219	243
455	824	220	243
88	229	219	243
423	828	219	243
21	472	216	243
405	440	224	243
113	369	224	244
227	560	219	244
231	801	219	244
687	985	224	244
26	316	219	244
443	611	225	244
263	564	217	245
16	879	226	245
879	962	226	245
512	783	226	245
145	512	226	245
739	837	226	245
25	519	226	246
880	933	224	246
142	479	225	246
16	962	223	247
360	615	226	247
434	679	227	247
224	889	228	248
669	732	228	248
412	916	218	248
235	623	221	248
321	444	228	248
325	359	229	248
137	649	230	249
145	783	222	249
668	996	226	250
169	387	231	250
2	202	231	251
427	860	223	252
470	703	233	252
220	447	239	258
166	684	241	260
2	304	239	261
523	609	242	261
404	817	240	261
531	999	241	262
265	740	243	263
614	800	242	263
297	767	245	264
80	116	234	264
164	449	245	264
378	430	225	265
159	798	243	266
103	176	246	268
38	229	249	269
423	797	246	269
360	417	248	269
221	884	251	270
226	982	247	271
82	864	249	271
451	810	250	273
101	451	244	273
402	441	249	273
632	915	256	275
101	810	250	275
154	184	257	277
431	510	255	277
82	183	259	279
404	677	255	282
512	786	262	284
269	695	268	287
240	328	248	287
86	368	265	288
729	740	269	288
7	950	262	289
323	818	272	291
514	665	271	292
530	988	273	293
582	705	272	293
644	680	274	294
520	961	276	295
395	607	273	295
481	904	277	296
594	904	273	296
326	692	276	296
363	882	277	296
481	594	277	297
349	552	276	297
344	376	246	298
838	960	280	300
31	895	263	302
114	811	277	303
308	960	285	305
140	995	272	305
339	674	289	309
143	771	290	309
378	430	288	310
492	925	291	310
792	815	291	310
284	982	264	311
694	759	288	312
29	331	291	312
641	929	294	313
357	878	294	314
213	705	295	315
108	892	295	315
46	233	297	316
342	599	297	316
129	961	297	316
95	203	296	316
403	955	297	316
221	997	297	316
345	584	296	317
500	730	296	317
151	462	296	318
431	833	299	318
106	286	298	318
625	921	299	318
514	603	296	318
4	621	295	319
449	566	299	319
412	916	298	319
84	767	292	319
398	842	299	319
401	471	298	319
292	655	299	319
35	677	299	319
369	387	299	319
3	228	299	320
521	610	297	320
494	900	297	321
506	572	302	322
279	499	307	327
689	863	306	327
235	623	304	328
668	996	285	329
92	550	309	329
37	101	310	330
158	903	309	330
431	472	307	330
482	917	312	331
263	564	302	331
278	865	311	331
102	618	311	331
152	464	312	332
452	801	310	332
13	364	310	332
141	935	311	333
440	950	315	335
455	601	315	336
784	800	316	338
862	952	318	338
431	664	322	341
26	779	320	341
533	883	319	343
378	430	325	345
480	552	326	346
579	984	324	347
305	926	330	349
199	685	327	349
402	441	333	352
63	476	334	353
113	489	332	354
783	946	334	354
82	864	333	354
801	904	334	354
331	913	334	354
224	889	329	355
594	964	333	356
357	649	333	356
697	869	331	356
697	948	333	356
18	85	338	357
869	948	333	357
812	843	337	357
408	429	339	358
4	941	333	358
233	517	307	358
238	347	340	359
593	627	340	360
155	268	339	360
155	586	339	360
877	902	341	361
74	533	331	362
74	475	342	362
122	904	343	362
468	912	341	362
74	892	344	363
425	736	333	363
465	861	344	363
801	855	340	363
285	604	343	363
491	753	341	364
475	533	342	364
156	240	346	365
156	328	346	365
195	536	339	365
256	738	346	365
629	860	347	366
629	645	347	366
157	605	342	366
18	106	344	366
242	528	346	366
155	577	347	367
268	586	337	367
53	824	346	367
140	995	336	367
454	720	349	368
109	587	349	368
74	589	347	369
240	328	331	369
726	768	349	369
584	976	350	369
142	598	350	369
445	836	346	370
558	967	350	370
198	419	350	370
365	507	349	370
44	114	348	371
645	701	352	371
275	742	352	371
390	434	352	371
575	777	346	371
471	911	347	371
659	822	350	371
35	225	352	371
701	860	352	371
709	749	352	372
651	972	339	372
363	815	353	372
444	876	348	373
483	939	352	373
645	860	344	373
31	895	349	373
440	768	353	373
264	631	354	374
164	592	355	374
75	469	355	375
80	925	355	375
12	238	356	375
12	875	355	375
86	368	353	376
312	510	354	377
462	675	357	377
527	906	353	378
238	875	356	378
618	917	359	378
115	602	355	379
711	889	355	379
121	399	359	379
122	394	360	379
381	993	357	379
203	840	343	379
243	442	347	379
687	940	359	379
214	520	358	379
364	886	354	379
71	829	360	379
526	990	361	380
286	873	358	380
325	359	358	380
561	937	362	381
44	701	355	381
614	800	360	381
64	595	363	382
376	444	364	383
344	444	364	383
499	502	362	383
248	949	364	384
102	917	361	384
344	376	347	385
398	415	362	385
162	943	371	391
89	851	372	392
145	775	373	393
308	960	365	394
274	648	374	394
515	738	359	394
559	994	376	395
335	475	375	396
242	809	376	396
597	832	355	397
84	911	376	398
171	863	380	399
629	959	381	400
235	623	380	400
79	261	382	401
155	586	382	401
392	733	382	401
284	982	363	401
471	532	381	401
145	783	381	401
145	512	382	401
541	943	377	402
106	286	375	402
668	996	371	403
780	858	384	403
561	896	384	403
82	802	382	403
61	786	382	403
512	783	382	403
112	364	384	404
188	250	385	405
302	487	383	405
494	525	383	405
279	977	385	405
134	897	380	405
321	584	385	405
72	296	384	405
114	771	382	406
43	252	386	406
304	347	380	406
380	717	386	406
269	703	387	406
418	589	386	406
419	453	384	406
17	69	385	406
870	919	382	406
131	622	385	406
391	777	383	406
655	879	385	406
215	573	387	406
775	994	384	406
406	488	387	406
6	831	383	407
709	855	381	407
413	945	386	407
304	337	388	407
193	945	386	407
309	963	382	407
94	750	388	407
429	925	384	407
31	665	386	407
593	737	388	408
205	388	387	408
136	419	389	408
71	97	388	408
368	593	389	408
147	408	382	408
147	549	385	408
408	549	385	409
667	990	381	409
193	413	384	409
305	398	389	409
406	745	389	409
385	817	382	410
225	735	383	411
299	511	390	411
368	737	389	411
218	444	388	412
24	756	394	413
661	909	386	413
263	564	388	414
268	471	391	414
532	535	388	414
20	663	390	414
576	965	394	414
633	875	395	415
362	864	382	415
70	511	395	415
183	864	382	415
13	364	390	416
183	362	381	418
21	357	400	419
620	992	403	422
162	268	401	423
88	775	400	423
36	61	400	423
548	589	405	424
644	861	406	425
16	962	403	425
124	915	407	426
223	945	407	427
119	198	405	427
625	945	408	427
223	625	408	428
652	655	405	428
193	534	404	429
790	951	409	429
162	535	411	431
391	865	410	432
256	787	412	432
221	884	395	435
572	800	418	438
102	982	420	440
299	978	422	442
192	583	420	442
683	727	420	442
877	902	422	442
598	927	423	443
124	849	419	443
240	328	414	446
124	897	428	447
214	303	427	447
195	536	427	448
74	355	430	449
18	809	430	449
848	883	430	449
765	995	431	450
140	765	431	450
122	213	431	451
155	753	432	452
611	935	433	452
141	611	430	452
406	713	430	452
297	948	433	453
817	892	434	453
80	925	433	453
269	627	433	453
202	737	432	453
227	950	432	454
939	940	432	454
425	988	420	454
507	593	433	454
551	981	435	454
138	588	433	455
475	757	431	455
73	342	435	455
349	552	437	458
6	28	440	459
378	638	440	459
452	904	440	459
46	491	440	459
9	835	430	459
106	873	439	459
871	964	436	460
255	365	440	460
64	989	441	461
141	935	433	461
538	781	443	462
97	662	433	462
327	353	444	463
406	870	442	463
459	641	444	465
503	690	446	465
140	995	429	465
145	798	446	465
483	691	444	466
451	810	434	466
362	718	441	466
344	376	438	467
690	952	448	467
232	544	437	469
621	802	448	469
31	895	440	470
237	590	452	472
486	684	452	474
130	837	454	475
660	941	456	476
380	422	458	477
256	765	456	477
225	718	458	478
284	982	451	478
619	879	459	478
202	776	461	480
131	632	460	480
780	858	462	481
106	286	455	481
591	856	462	481
449	806	463	483
413	991	463	483
50	169	463	483
668	996	450	484
637	929	463	484
506	585	462	484
80	925	465	485
202	746	463	485
1	197	466	486
534	554	467	486
285	393	467	486
138	385	466	486
310	577	468	487
88	775	468	487
72	928	466	487
886	950	469	488
355	778	470	489
740	870	470	490
92	717	468	491
953	977	471	491
140	655	471	491
220	447	468	491
344	376	469	492
860	950	474	493
202	593	470	493
66	479	462	493
235	623	472	494
226	982	475	496
349	571	476	497
392	736	477	497
263	564	477	498
143	886	475	500
113	489	476	505
278	284	486	505
649	711	485	505
127	885	487	506
467	799	488	507
506	847	488	507
491	652	485	508
308	774	482	508
29	87	487	508
730	978	491	510
786	871	493	513
85	117	492	515
339	809	498	517
680	856	498	517
428	633	497	517
74	533	499	518
446	942	499	518
378	796	499	518
47	259	498	518
197	307	498	518
63	155	499	518
697	869	499	518
871	964	499	519
860	950	501	520
357	649	498	520
226	284	500	521
132	990	502	521
98	543	497	521
556	655	503	522
528	659	498	522
787	940	503	522
13	771	499	522
457	729	505	524
620	680	505	524
32	841	504	524
593	627	507	526
695	802	503	526
861	897	509	528
85	396	510	529
548	883	507	529
606	768	510	530
242	528	510	530
286	809	511	530
699	832	509	530
257	303	511	530
257	451	509	530
195	536	510	531
132	893	510	531
225	677	513	532
695	908	508	532
81	91	514	533
417	786	512	533
198	419	508	533
303	451	511	534
86	368	513	534
92	622	514	534
618	803	516	536
594	964	510	537
752	965	510	537
701	860	514	537
116	125	519	538
122	949	519	538
644	693	516	538
131	877	517	539
376	683	521	540
7	950	511	540
344	683	521	540
125	383	521	540
506	681	510	540
443	934	520	540
444	876	520	541
157	358	522	541
240	331	519	541
210	299	521	541
328	331	519	541
270	529	521	542
103	312	519	542
186	287	516	543
260	380	521	543
395	996	522	543
471	911	515	543
28	409	524	543
227	241	523	544
82	864	523	544
661	954	525	544
74	589	523	545
371	572	526	545
113	635	523	545
602	785	526	545
381	993	521	545
208	432	521	545
61	229	526	545
140	995	521	545
702	932	521	545
702	751	521	545
10	101	527	546
86	593	516	546
126	706	524	546
364	886	524	546
334	680	521	547
751	932	514	547
125	849	527	547
645	701	519	547
240	328	493	547
577	586	520	547
291	928	526	547
496	958	530	549
282	466	522	549
131	428	528	551
398	415	528	551
198	404	532	552
350	770	529	552
97	990	534	553
122	165	533	553
307	335	534	553
312	610	534	553
143	606	534	553
143	950	534	553
503	690	526	553
604	753	534	553
342	610	534	553
344	376	515	553
789	831	535	554
14	289	535	554
275	410	534	554
255	737	535	554
687	791	534	555
218	321	535	555
343	592	534	556
606	950	532	556
54	650	537	556
684	970	534	556
610	802	535	556
20	839	534	556
409	685	538	557
123	543	537	557
284	982	535	557
532	652	539	558
312	342	526	558
515	738	532	558
499	917	541	560
142	486	541	560
232	878	541	563
364	830	534	563
378	430	534	564
233	923	545	564
74	619	546	565
444	541	546	565
218	444	546	565
80	116	546	566
566	741	546	566
542	902	538	566
482	790	548	567
622	717	548	567
550	717	548	567
218	541	539	567
260	327	549	568
225	694	549	568
595	866	549	568
709	855	546	568
709	949	547	568
80	429	548	568
118	795	547	568
379	592	547	568
90	678	548	568
388	392	548	568
251	277	549	568
178	652	546	568
401	596	545	568
258	566	548	568
124	978	547	569
161	302	548	569
52	124	546	569
132	742	547	569
15	521	549	570
131	176	550	570
507	703	547	570
618	982	551	570
743	815	545	571
106	286	543	571
123	649	550	572
14	207	552	572
643	857	553	572
324	845	553	572
645	950	550	573
128	225	552	573
362	593	547	573
550	622	537	573
267	881	548	574
378	769	548	574
271	422	549	574
166	917	555	574
27	972	553	574
292	538	551	574
855	949	547	575
160	582	548	575
52	978	547	575
164	894	546	575
732	819	556	575
366	825	555	575
269	510	557	576
235	623	552	576
28	304	556	576
159	431	558	577
243	480	546	577
34	325	555	577
668	996	545	579
349	571	555	579
106	918	560	579
73	327	560	579
82	86	561	580
82	864	561	580
694	787	561	580
104	401	560	580
590	625	548	580
365	627	561	581
887	935	561	581
628	744	560	582
86	864	558	583
112	886	560	584
856	997	565	585
30	883	570	589
765	993	571	590
26	954	577	596
417	949	578	598
240	328	580	600
325	813	581	600
442	981	581	600
239	961	580	601
364	864	580	602
368	464	575	602
77	838	583	603
415	834	584	603
36	606	585	604
409	733	586	605
362	950	584	610
668	996	587	611
264	925	593	612
344	376	581	612
394	490	593	613
365	507	590	613
3	79	591	614
685	930	594	614
227	701	592	615
31	895	592	615
438	885	592	615
127	161	597	617
515	738	598	617
308	960	598	618
459	850	595	618
95	356	594	618
610	936	600	619
785	968	597	620
378	430	596	621
491	974	602	621
125	579	600	621
324	556	602	621
306	968	603	623
107	924	602	623
263	564	606	625
59	580	607	627
290	313	603	628
254	543	598	629
181	729	609	629
243	480	607	630
235	623	609	631
284	982	594	632
656	696	613	634
877	902	621	640
30	178	617	640
190	689	624	643
619	972	618	644
645	792	631	650
30	655	629	650
155	322	632	651
172	978	631	651
451	810	633	652
5	630	634	654
803	852	633	654
333	988	627	657
372	446	629	657
506	937	634	658
32	817	634	658
667	725	635	660
195	613	630	660
330	729	633	660
593	737	637	662
102	318	643	662
263	564	642	663
378	430	623	663
234	624	636	663
30	178	642	664
69	631	645	664
187	743	646	665
392	704	644	665
487	842	647	666
625	887	645	668
371	667	649	676
307	548	646	678
333	866	661	680
2	855	661	680
321	443	662	681
633	685	663	683
310	577	664	683
179	443	664	683
9	781	665	684
666	878	664	685
391	865	665	686
101	810	666	686
134	693	668	687
347	420	670	689
683	727	670	689
425	736	667	689
156	331	672	691
259	569	673	692
678	764	669	692
365	776	666	692
569	703	674	694
276	844	676	696
291	948	677	697
85	345	683	703
11	381	683	703
86	368	682	703
391	974	685	704
384	651	687	707
277	793	688	707
401	517	688	707
283	623	683	708
31	895	680	708
145	445	687	708
145	469	688	708
75	185	688	709
301	458	689	709
191	916	688	709
7	637	682	709
488	812	690	709
422	574	688	709
55	216	686	709
59	413	690	709
29	389	688	709
226	779	688	710
9	292	686	710
569	692	691	710
943	998	691	710
241	364	687	710
142	220	687	710
235	913	687	711
88	495	692	711
203	840	687	711
804	832	687	711
140	995	692	711
445	469	688	712
312	342	691	712
321	707	687	712
513	579	693	712
666	951	692	713
596	961	687	713
451	753	690	713
199	200	694	713
240	328	675	713
65	758	687	713
365	507	678	713
746	802	693	714
266	313	695	714
459	641	686	714
318	502	693	714
228	414	695	715
398	415	694	715
546	737	696	715
234	331	697	716
606	860	694	716
164	362	697	716
627	651	697	716
142	401	700	720
412	916	696	721
65	391	702	721
52	134	703	722
344	376	695	723
588	984	703	723
600	836	705	724
605	630	704	724
94	484	704	724
284	982	704	725
734	769	703	725
668	996	693	726
71	358	709	728
375	629	705	730
243	480	704	730
106	286	688	733
72	260	713	733
141	743	715	734
515	738	703	734
103	999	717	736
436	659	707	736
43	432	714	737
6	342	716	738
386	655	719	739
615	755	718	739
220	486	713	739
649	937	715	740
62	953	719	740
665	964	716	740
325	609	712	741
326	356	721	741
341	587	721	742
351	480	724	743
152	521	719	744
552	815	724	744
135	760	725	745
263	564	725	746
121	213	716	746
235	623	725	746
518	891	728	747
4	334	718	747
670	990	726	747
720	859	727	747
134	693	724	747
317	925	729	748
218	996	727	748
724	984	725	749
787	954	728	750
362	593	732	752
709	921	741	760
260	890	743	765
379	969	749	768
9	660	749	768
752	766	749	768
666	878	747	769
714	778	750	769
92	550	750	769
103	176	745	769
811	950	748	769
73	342	748	769
574	680	749	770
240	328	744	771
425	736	747	771
0	328	753	772
603	665	754	773
104	465	752	773
195	536	754	775
162	292	756	777
44	364	756	778
121	455	761	781
139	936	762	781
329	816	761	781
677	710	763	782
384	867	763	782
401	834	763	782
415	556	764	783
369	681	764	783
7	950	760	784
614	839	762	784
86	368	763	785
363	684	764	785
198	419	754	786
168	500	767	786
20	630	764	786
769	796	762	786
32	666	766	786
378	430	763	787
13	406	767	787
378	813	774	793
313	345	774	794
351	681	775	795
31	895	769	795
16	962	777	796
140	995	766	797
820	866	780	799
503	690	771	799
813	932	777	799
112	830	775	800
524	882	781	800
344	376	780	801
388	768	779	801
215	810	781	801
194	903	782	802
398	415	783	802
3	133	782	803
46	586	784	803
439	454	784	803
349	552	780	804
408	828	784	805
277	578	786	805
694	995	781	805
499	618	782	806
244	303	786	806
249	253	783	806
324	670	784	806
15	482	782	807
382	463	790	809
597	832	780	811
142	486	791	812
226	284	794	813
289	329	794	813
591	897	791	813
7	364	795	814
166	284	795	814
243	480	792	814
286	661	795	814
32	879	794	814
368	908	795	814
405	977	795	814
293	545	795	815
75	81	796	816
82	658	796	816
305	432	795	816
381	591	796	816
349	576	795	816
141	945	796	816
548	972	795	816
375	680	797	817
714	972	798	817
240	328	797	817
145	148	798	817
740	870	797	818
127	898	797	818
682	784	794	818
445	616	800	819
310	586	800	819
164	894	796	819
351	506	800	819
130	598	797	819
61	417	798	819
173	408	800	819
362	864	795	819
140	759	800	819
259	810	795	820
412	916	792	820
908	928	797	820
134	693	799	820
475	972	801	820
882	967	801	820
368	542	801	820
190	594	802	821
560	673	802	821
783	980	796	821
599	832	795	821
415	690	801	821
501	598	801	821
364	606	796	821
366	994	796	821
885	970	799	821
362	593	801	822
274	555	801	822
190	381	803	822
461	462	799	822
373	543	796	822
556	848	796	822
202	802	795	822
202	877	802	822
294	563	801	822
294	345	801	822
651	962	799	822
309	963	803	822
853	862	803	822
770	975	802	822
599	722	803	822
959	974	796	822
784	800	803	822
79	938	803	822
172	914	794	822
337	697	796	823
374	615	803	823
229	512	796	823
235	623	796	823
728	792	803	823
66	523	804	823
446	567	795	824
712	937	805	824
345	563	800	824
355	739	803	824
24	99	805	824
802	877	802	824
289	810	802	824
369	980	803	824
463	617	803	825
138	881	806	825
182	662	803	825
643	699	806	826
15	384	801	826
45	456	802	827
96	309	806	827
67	630	808	827
104	925	805	827
913	998	804	828
389	598	810	829
523	609	808	830
263	564	809	831
229	728	811	831
52	541	812	831
147	466	810	831
122	394	812	833
405	931	809	834
7	950	815	836
268	471	822	841
162	655	815	841
23	609	823	842
620	728	822	842
358	935	815	843
257	731	825	845
127	292	827	848
364	886	831	850
198	678	834	853
27	972	825	854
320	489	832	855
30	178	831	855
80	302	837	856
166	666	836	856
543	745	838	858
242	528	828	860
94	223	843	863
176	741	842	865
332	335	844	865
84	401	845	866
619	972	838	868
206	536	851	870
854	993	852	871
238	250	848	871
219	655	849	871
268	471	843	873
308	482	854	873
362	802	853	873
116	925	837	874
192	583	854	874
638	773	854	876
307	548	847	876
234	624	847	876
548	961	857	876
187	222	858	877
